date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:48:59	58/58	---M--	200	added ('OK')	text/plain	date:Thu,%2019%20May%202011%2013:49:12%20GMT	https://sites.google.com/robots.txt		(from )
14:49:00	26713/26713	---MC-	200	added ('OK')	text/html	etag:%221305808005703|#public|en|||0%22	https://sites.google.com/site/deansbook/	C:/My%20Web%20Sites/BDL/sites.google.com/site/deansbook/index.html	(from )
14:49:01	248/248	---M--	302	error ('Moved%20Temporarily')	text/html	date:Thu,%2019%20May%202011%2013:49:14%20GMT	https://sites.google.com/site/deansbook/_/rsrc/1297442239311/favicon.ico	C:/My%20Web%20Sites/BDL/sites.google.com/site/deansbook/_/rsrc/1297442239311/favicon.0.delayed	(from )
14:49:01	518/518	---M--	302	error ('Moved%20Temporarily')	text/html	date:Thu,%2019%20May%202011%2013:49:15%20GMT	https://sites.google.com/site/deansbook/favicon.ico?attredirects=0	C:/My%20Web%20Sites/BDL/sites.google.com/site/deansbook/favicon.16fb5.delayed	(from )
14:49:01	3147/3147	---M--	200	added ('OK')	image/png	date:Mon,%2016%20May%202011%2017:41:27%20GMT	https://ssl.gstatic.com/sites/p/cac28e/system/app/images/apple-touch-icon.png	C:/My%20Web%20Sites/BDL/ssl.gstatic.com/sites/p/cac28e/system/app/images/apple-touch-icon.png	(from )
14:49:02	8507/8507	---MC-	200	added ('OK')	text/css	date:Mon,%2016%20May%202011%2017:41:27%20GMT	https://ssl.gstatic.com/sites/p/cac28e/system/app/css/trogedit.css	C:/My%20Web%20Sites/BDL/ssl.gstatic.com/sites/p/cac28e/system/app/css/trogedit.css	(from )
14:49:03	12975/12975	---MC-	200	added ('OK')	text/css	date:Thu,%2019%20May%202011%2013:49:16%20GMT	https://sites.google.com/site/deansbook/_/rsrc/1305556023000/system/app/css/editor.css	C:/My%20Web%20Sites/BDL/sites.google.com/site/deansbook/_/rsrc/1305556023000/system/app/css/editor.css	(from )
14:49:03	26542/26542	---MC-	200	added ('OK')	text/css	date:Mon,%2016%20May%202011%2017:41:27%20GMT	https://ssl.gstatic.com/sites/p/cac28e/system/app/css/kixeditor.css	C:/My%20Web%20Sites/BDL/ssl.gstatic.com/sites/p/cac28e/system/app/css/kixeditor.css	(from )
14:49:03	43/43	---M--	200	added ('OK')	image/gif	date:Mon,%2016%20May%202011%2017:41:27%20GMT	https://ssl.gstatic.com/sites/p/cac28e/system/app/images/cleardot.gif	C:/My%20Web%20Sites/BDL/ssl.gstatic.com/sites/p/cac28e/system/app/images/cleardot.gif	(from )
14:49:04	2909/2909	---MC-	200	added ('OK')	text/css	date:Thu,%2019%20May%202011%2013:49:18%20GMT	https://sites.google.com/site/deansbook/_/rsrc/1305556023000/system/app/css/overlay.css?cb=solitudecherry25a90%25300goog-ws-leftnonethemedefaultstandard	C:/My%20Web%20Sites/BDL/sites.google.com/site/deansbook/_/rsrc/1305556023000/system/app/css/overlayddde.css	(from )
14:49:04	117065/117065	---MC-	200	added ('OK')	text/css	date:Mon,%2016%20May%202011%2017:41:27%20GMT	https://ssl.gstatic.com/sites/p/cac28e/system/app/themes/solitudecherry/standard-css-solitudecherry-ltr-ltr.css	C:/My%20Web%20Sites/BDL/ssl.gstatic.com/sites/p/cac28e/system/app/themes/solitudecherry/standard-css-solitudecherry-ltr-ltr.css	(from )
14:49:05	6287/6287	---M--	200	added ('OK')	image/jpeg	date:Thu,%2019%20May%202011%2013:49:18%20GMT	https://sites.google.com/site/deansbook/_/rsrc/1298375204579/config/customLogo.gif?revision=6	C:/My%20Web%20Sites/BDL/sites.google.com/site/deansbook/_/rsrc/1298375204579/config/customLogo544b.jpg	(from )
14:49:06	33232/33232	---MC-	200	added ('OK')	text/html	etag:%221305808005703|#public|en|||0%22	https://sites.google.com/site/deansbook/home/preface	C:/My%20Web%20Sites/BDL/sites.google.com/site/deansbook/home/preface.html	(from )
14:49:07	26079/26079	---MC-	200	added ('OK')	text/html	etag:%221305808005703|#public|en|||0%22	https://sites.google.com/site/deansbook/summary-of-the-book	C:/My%20Web%20Sites/BDL/sites.google.com/site/deansbook/summary-of-the-book.html	(from )
14:49:09	25816/25816	---MC-	200	added ('OK')	text/html	etag:%221305808005703|#public|en|||0%22	https://sites.google.com/site/deansbook/collocation-of-ballad-texts	C:/My%20Web%20Sites/BDL/sites.google.com/site/deansbook/collocation-of-ballad-texts.html	(from )
14:49:10	26121/26121	---MC-	200	added ('OK')	text/html	etag:%221305808005703|#public|en|||0%22	https://sites.google.com/site/deansbook/gaelic-ballads-general-background	C:/My%20Web%20Sites/BDL/sites.google.com/site/deansbook/gaelic-ballads-general-background.html	(from )
14:49:11	27620/27620	---MC-	200	added ('OK')	text/html	etag:%221305808005703|#public|en|||0%22	https://sites.google.com/site/deansbook/the-sample	C:/My%20Web%20Sites/BDL/sites.google.com/site/deansbook/the-sample.html	(from )
14:49:13	27013/27013	---MC-	200	added ('OK')	text/html	etag:%221305808005703|#public|en|||0%22	https://sites.google.com/site/deansbook/the-bdl-corpus	C:/My%20Web%20Sites/BDL/sites.google.com/site/deansbook/the-bdl-corpus.html	(from )
14:49:14	43499/43499	---MC-	200	added ('OK')	text/html	etag:%221305808005703|#public|en|||0%22	https://sites.google.com/site/deansbook/scribal-features-of-bdl	C:/My%20Web%20Sites/BDL/sites.google.com/site/deansbook/scribal-features-of-bdl.html	(from )
14:49:16	40753/40753	---MC-	200	added ('OK')	text/html	etag:%221305808005703|#public|en|||0%22	https://sites.google.com/site/deansbook/language-style-and-metre	C:/My%20Web%20Sites/BDL/sites.google.com/site/deansbook/language-style-and-metre.html	(from )
14:49:17	33026/33026	---MC-	200	added ('OK')	text/html	etag:%221305808005703|#public|en|||0%22	https://sites.google.com/site/deansbook/scottish-gaelic-features-in-the-bdl-texts	C:/My%20Web%20Sites/BDL/sites.google.com/site/deansbook/scottish-gaelic-features-in-the-bdl-texts.html	(from )
14:49:19	28450/28450	---MC-	200	added ('OK')	text/html	etag:%221305808005703|#public|en|||0%22	https://sites.google.com/site/deansbook/about/guide	C:/My%20Web%20Sites/BDL/sites.google.com/site/deansbook/about/guide.html	(from )
14:49:20	29209/29209	---MC-	200	added ('OK')	text/html	etag:%221305808005703|#public|en|||0%22	https://sites.google.com/site/deansbook/aims-and-principles	C:/My%20Web%20Sites/BDL/sites.google.com/site/deansbook/aims-and-principles.html	(from )
14:49:22	36073/36073	---MC-	200	added ('OK')	text/html	etag:%221305808005703|#public|en|||0%22	https://sites.google.com/site/deansbook/ballads/Poem-1	C:/My%20Web%20Sites/BDL/sites.google.com/site/deansbook/ballads/Poem-1.html	(from )
14:49:23	37344/37344	---MC-	200	added ('OK')	text/html	etag:%221305808005703|#public|en|||0%22	https://sites.google.com/site/deansbook/ballads/Poem-2	C:/My%20Web%20Sites/BDL/sites.google.com/site/deansbook/ballads/Poem-2.html	(from )
14:49:25	34170/34170	---MC-	200	added ('OK')	text/html	etag:%221305808005703|#public|en|||0%22	https://sites.google.com/site/deansbook/ballads/Poem-3	C:/My%20Web%20Sites/BDL/sites.google.com/site/deansbook/ballads/Poem-3.html	(from )
14:49:26	41799/41799	---MC-	200	added ('OK')	text/html	etag:%221305808005703|#public|en|||0%22	https://sites.google.com/site/deansbook/ballads/iv-is-fada-a-nocht-a-noil-finn	C:/My%20Web%20Sites/BDL/sites.google.com/site/deansbook/ballads/iv-is-fada-a-nocht-a-noil-finn.html	(from )
14:49:28	54451/54451	---MC-	200	added ('OK')	text/html	etag:%221305808005703|#public|en|||0%22	https://sites.google.com/site/deansbook/ballads/v-ladha-deachaidh-fionn-mo-thriath	C:/My%20Web%20Sites/BDL/sites.google.com/site/deansbook/ballads/v-ladha-deachaidh-fionn-mo-thriath.html	(from )
14:49:30	93397/93397	---MC-	200	added ('OK')	text/html	etag:%221305808005703|#public|en|||0%22	https://sites.google.com/site/deansbook/ballads/vi-la-dha-deachaidh-se-dha-chill	C:/My%20Web%20Sites/BDL/sites.google.com/site/deansbook/ballads/vi-la-dha-deachaidh-se-dha-chill.html	(from )
14:49:31	55205/55205	---MC-	200	added ('OK')	text/html	etag:%221305808005703|#public|en|||0%22	https://sites.google.com/site/deansbook/ballads/vii-la-dhan-deachaidh-fionn-do-dh-ol	C:/My%20Web%20Sites/BDL/sites.google.com/site/deansbook/ballads/vii-la-dhan-deachaidh-fionn-do-dh-ol.html	(from )
14:49:33	47763/47763	---MC-	200	added ('OK')	text/html	etag:%221305808005703|#public|en|||0%22	https://sites.google.com/site/deansbook/ballads/viii-anbhfann-anocht-neart-mo-lamh	C:/My%20Web%20Sites/BDL/sites.google.com/site/deansbook/ballads/viii-anbhfann-anocht-neart-mo-lamh.html	(from )
14:49:35	137682/137682	---MC-	200	added ('OK')	text/html	etag:%221305808005703|#public|en|||0%22	https://sites.google.com/site/deansbook/ballads/ix-theighim-toisg-a-dh-fhosgladh-finn	C:/My%20Web%20Sites/BDL/sites.google.com/site/deansbook/ballads/ix-theighim-toisg-a-dh-fhosgladh-finn.html	(from )
14:49:37	55346/55346	---MC-	200	added ('OK')	text/html	etag:%221305808005703|#public|en|||0%22	https://sites.google.com/site/deansbook/ballads/x-truagh-liom-tulach-na-feine	C:/My%20Web%20Sites/BDL/sites.google.com/site/deansbook/ballads/x-truagh-liom-tulach-na-feine.html	(from )
14:49:38	54236/54236	---MC-	200	added ('OK')	text/html	etag:%221305808005703|#public|en|||0%22	https://sites.google.com/site/deansbook/ballads/poem-xi	C:/My%20Web%20Sites/BDL/sites.google.com/site/deansbook/ballads/poem-xi.html	(from )
14:49:40	74295/74295	---MC-	200	added ('OK')	text/html	etag:%221305808005703|#public|en|||0%22	https://sites.google.com/site/deansbook/ballads/xii	C:/My%20Web%20Sites/BDL/sites.google.com/site/deansbook/ballads/xii.html	(from )
14:49:42	55045/55045	---MC-	200	added ('OK')	text/html	etag:%221305808005703|#public|en|||0%22	https://sites.google.com/site/deansbook/ballads/xiii	C:/My%20Web%20Sites/BDL/sites.google.com/site/deansbook/ballads/xiii.html	(from )
14:49:44	41428/41428	---MC-	200	added ('OK')	text/html	etag:%221305808005703|#public|en|||0%22	https://sites.google.com/site/deansbook/ballads/xiv	C:/My%20Web%20Sites/BDL/sites.google.com/site/deansbook/ballads/xiv.html	(from )
14:49:45	32098/32098	---MC-	200	added ('OK')	text/html	etag:%221305808005703|#public|en|||0%22	https://sites.google.com/site/deansbook/ballads/xv	C:/My%20Web%20Sites/BDL/sites.google.com/site/deansbook/ballads/xv.html	(from )
14:49:47	62234/62234	---MC-	200	added ('OK')	text/html	etag:%221305808005703|#public|en|||0%22	https://sites.google.com/site/deansbook/ballads/xvi	C:/My%20Web%20Sites/BDL/sites.google.com/site/deansbook/ballads/xvi.html	(from )
14:49:49	50931/50931	---MC-	200	added ('OK')	text/html	etag:%221305808005703|#public|en|||0%22	https://sites.google.com/site/deansbook/ballads/zvii	C:/My%20Web%20Sites/BDL/sites.google.com/site/deansbook/ballads/zvii.html	(from )
14:49:50	37809/37809	---MC-	200	added ('OK')	text/html	etag:%221305808005703|#public|en|||0%22	https://sites.google.com/site/deansbook/ballads/xviii	C:/My%20Web%20Sites/BDL/sites.google.com/site/deansbook/ballads/xviii.html	(from )
14:49:52	56835/56835	---MC-	200	added ('OK')	text/html	etag:%221305808005703|#public|en|||0%22	https://sites.google.com/site/deansbook/ballads/xix	C:/My%20Web%20Sites/BDL/sites.google.com/site/deansbook/ballads/xix.html	(from )
14:49:53	28312/28312	---MC-	200	added ('OK')	text/html	etag:%221305808005703|#public|en|||0%22	https://sites.google.com/site/deansbook/the-standards	C:/My%20Web%20Sites/BDL/sites.google.com/site/deansbook/the-standards.html	(from )
14:49:54	25904/25904	---MC-	200	added ('OK')	text/html	etag:%221305808005703|#public|en|||0%22	https://sites.google.com/site/deansbook/bibliography	C:/My%20Web%20Sites/BDL/sites.google.com/site/deansbook/bibliography.html	(from )
14:49:56	26533/26533	---MC-	200	added ('OK')	text/html	etag:%221305808005703|#public|en|||0%22	https://sites.google.com/site/deansbook/links	C:/My%20Web%20Sites/BDL/sites.google.com/site/deansbook/links.html	(from )
14:49:58	38505/38505	---MC-	200	added ('OK')	text/html	etag:%221305808005703|#public|en|||0%22	https://sites.google.com/site/deansbook/system/app/pages/recentChanges	C:/My%20Web%20Sites/BDL/sites.google.com/site/deansbook/system/app/pages/recentChanges.html	(from )
14:49:59	11380/11380	---MC-	200	added ('OK')	text/html	etag:%221305808005703|#public|en|||0%22	https://sites.google.com/site/deansbook/system/app/pages/reportAbuse?src=/home	C:/My%20Web%20Sites/BDL/sites.google.com/site/deansbook/system/app/pages/reportAbusec86e.html	(from )
14:49:59	145/145	---M--	400	error ('Bad%20Request')	text/html	date:Thu,%2019%20May%202011%2013:50:13%20GMT	https://sites.google.com/site/deansbook/_/tz	C:/My%20Web%20Sites/BDL/sites.google.com/site/deansbook/_/tz.2e.delayed	(from )
14:50:00	44/44	---M--	200	added ('OK')	image/gif	date:Thu,%2025%20Mar%202010%2009:42:43%20GMT	http://ssl.gstatic.com/editor/bubble2_tr.gif	C:/My%20Web%20Sites/BDL/ssl.gstatic.com/editor/bubble2_tr.gif	(from https://sites.google.com/site/deansbook/)
14:50:01	172596/172596	---MC-	200	added ('OK')	text/javascript	date:Mon,%2016%20May%202011%2017:41:27%20GMT	https://ssl.gstatic.com/sites/p/cac28e/system/js/jot_min_view__en_gb.js	C:/My%20Web%20Sites/BDL/ssl.gstatic.com/sites/p/cac28e/system/js/jot_min_view__en_gb.js	(from )
14:50:01	13113/13113	---M--	200	added ('OK')	image/gif	date:Thu,%2019%20May%202011%2013:50:15%20GMT	https://sites.google.com/site/deansbook/_/rsrc/1305556023000/system/app/images/toolbar-check.gif	C:/My%20Web%20Sites/BDL/sites.google.com/site/deansbook/_/rsrc/1305556023000/system/app/images/toolbar-check.gif	(from https://sites.google.com/site/deansbook/)
14:50:02	6664/6664	---M--	200	added ('OK')	image/gif	date:Thu,%2019%20May%202011%2013:50:15%20GMT	https://sites.google.com/site/deansbook/_/rsrc/1305556023000/system/app/images/toolbar2.gif	C:/My%20Web%20Sites/BDL/sites.google.com/site/deansbook/_/rsrc/1305556023000/system/app/images/toolbar2.gif	(from https://sites.google.com/site/deansbook/)
14:50:02	837/837	---M--	200	added ('OK')	image/gif	date:Thu,%2019%20May%202011%2013:50:16%20GMT	https://sites.google.com/site/deansbook/_/rsrc/1305556023000/system/app/images/formatblock-menu-icons.gif	C:/My%20Web%20Sites/BDL/sites.google.com/site/deansbook/_/rsrc/1305556023000/system/app/images/formatblock-menu-icons.gif	(from https://sites.google.com/site/deansbook/)
14:50:02	5171/5171	---M--	200	added ('OK')	image/gif	date:Tue,%2021%20Dec%202010%2009:41:48%20GMT	http://spreadsheets.google.com/images/MainMenuHorSprite015.gif	C:/My%20Web%20Sites/BDL/spreadsheets.google.com/images/MainMenuHorSprite015.gif	(from https://sites.google.com/site/deansbook/)
14:50:02	4350/4350	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Mar%202011%2020:24:01%20GMT	http://ssl.gstatic.com/docs/documents/images/icons-24.png	C:/My%20Web%20Sites/BDL/ssl.gstatic.com/docs/documents/images/icons-24.png	(from https://sites.google.com/site/deansbook/)
14:50:03	422/422	---M--	200	added ('OK')	image/png	date:Thu,%2025%20Mar%202010%2009:42:43%20GMT	https://ssl.gstatic.com/editor/button-bg.png	C:/My%20Web%20Sites/BDL/ssl.gstatic.com/editor/button-bg.png	(from https://sites.google.com/site/deansbook/)
14:50:03	0/0	---M--	302	error ('')			https://sites.google.com/site/deansbook/_/rsrc/1297442239311/favicon.ico	C:/My%20Web%20Sites/BDL/sites.google.com/site/deansbook/_/rsrc/1297442239311/favicon.36.delayed	(from https://sites.google.com/site/deansbook/)
14:50:03	0/0	---M--	302	error ('')			https://sites.google.com/site/deansbook/favicon.ico?attredirects=0	C:/My%20Web%20Sites/BDL/sites.google.com/site/deansbook/favicon.376fb5.delayed	(from https://sites.google.com/site/deansbook/)
14:50:05	26713/26713	---MC-	200	added ('OK')	text/html	etag:%221305808005703|#public|en|||0%22	https://sites.google.com/site/deansbook/home	C:/My%20Web%20Sites/BDL/sites.google.com/site/deansbook/home.html	(from https://sites.google.com/site/deansbook/)
14:50:05	0/0	---M--	302	error ('')			https://sites.google.com/site/deansbook/_/rsrc/1297442239311/favicon.ico	C:/My%20Web%20Sites/BDL/sites.google.com/site/deansbook/_/rsrc/1297442239311/favicon.3a.delayed	(from https://sites.google.com/site/deansbook/)
14:50:05	0/0	---M--	302	error ('')			https://sites.google.com/site/deansbook/favicon.ico?attredirects=0	C:/My%20Web%20Sites/BDL/sites.google.com/site/deansbook/favicon.3b6fb5.delayed	(from https://sites.google.com/site/deansbook/)
14:50:05	11380/11380	---MC-	200	added ('OK')	text/html	etag:%221305808005703|#public|en|||0%22	https://sites.google.com/site/deansbook/system/app/pages/reportAbuse?src=/home/preface	C:/My%20Web%20Sites/BDL/sites.google.com/site/deansbook/system/app/pages/reportAbuse79d7.html	(from https://sites.google.com/site/deansbook/)
14:50:07	28461/28461	---MC-	200	added ('OK')	text/html	etag:%221305808005703|#public|en|||0%22	https://sites.google.com/site/deansbook/summary-of-the-book/history	C:/My%20Web%20Sites/BDL/sites.google.com/site/deansbook/summary-of-the-book/history.html	(from https://sites.google.com/site/deansbook/)
14:50:08	29122/29122	---MC-	200	added ('OK')	text/html	etag:%221305808005703|#public|en|||0%22	https://sites.google.com/site/deansbook/summary-of-the-book/condition	C:/My%20Web%20Sites/BDL/sites.google.com/site/deansbook/summary-of-the-book/condition.html	(from https://sites.google.com/site/deansbook/)
14:50:10	28609/28609	---MC-	200	added ('OK')	text/html	etag:%221305808005703|#public|en|||0%22	https://sites.google.com/site/deansbook/summary-of-the-book/scribes	C:/My%20Web%20Sites/BDL/sites.google.com/site/deansbook/summary-of-the-book/scribes.html	(from https://sites.google.com/site/deansbook/)
14:50:11	27679/27679	---MC-	200	added ('OK')	text/html	etag:%221305808005703|#public|en|||0%22	https://sites.google.com/site/deansbook/summary-of-the-book/script	C:/My%20Web%20Sites/BDL/sites.google.com/site/deansbook/summary-of-the-book/script.html	(from https://sites.google.com/site/deansbook/)
14:50:12	28550/28550	---MC-	200	added ('OK')	text/html	etag:%221305808005703|#public|en|||0%22	https://sites.google.com/site/deansbook/summary-of-the-book/orthography	C:/My%20Web%20Sites/BDL/sites.google.com/site/deansbook/summary-of-the-book/orthography.html	(from https://sites.google.com/site/deansbook/)
14:50:13	30793/30793	---MC-	200	added ('OK')	text/html	etag:%221305808005703|#public|en|||0%22	https://sites.google.com/site/deansbook/summary-of-the-book/principal-contents	C:/My%20Web%20Sites/BDL/sites.google.com/site/deansbook/summary-of-the-book/principal-contents.html	(from https://sites.google.com/site/deansbook/)
14:50:14	30656/30656	---MC-	200	added ('OK')	text/html	etag:%221305808005703|#public|en|||0%22	https://sites.google.com/site/deansbook/summary-of-the-book/duanaire	C:/My%20Web%20Sites/BDL/sites.google.com/site/deansbook/summary-of-the-book/duanaire.html	(from https://sites.google.com/site/deansbook/)
14:50:16	30450/30450	---MC-	200	added ('OK')	text/html	etag:%221305808005703|#public|en|||0%22	https://sites.google.com/site/deansbook/summary-of-the-book/oral-and-literary-sources-for-bdl	C:/My%20Web%20Sites/BDL/sites.google.com/site/deansbook/summary-of-the-book/oral-and-literary-sources-for-bdl.html	(from https://sites.google.com/site/deansbook/)
14:50:16	0/0	---M--	302	error ('')			https://sites.google.com/site/deansbook/_/rsrc/1297442239311/favicon.ico	C:/My%20Web%20Sites/BDL/sites.google.com/site/deansbook/_/rsrc/1297442239311/favicon.45.delayed	(from https://sites.google.com/site/deansbook/)
14:50:16	0/0	---M--	302	error ('')			https://sites.google.com/site/deansbook/favicon.ico?attredirects=0	C:/My%20Web%20Sites/BDL/sites.google.com/site/deansbook/favicon.466fb5.delayed	(from https://sites.google.com/site/deansbook/)
14:50:16	11380/11380	---MC-	200	added ('OK')	text/html	etag:%221305808005703|#public|en|||0%22	https://sites.google.com/site/deansbook/system/app/pages/reportAbuse?src=/summary-of-the-book	C:/My%20Web%20Sites/BDL/sites.google.com/site/deansbook/system/app/pages/reportAbuseb885.html	(from https://sites.google.com/site/deansbook/)
14:50:18	28850/28850	---MC-	200	added ('OK')	text/html	etag:%221305808005703|#public|en|||0%22	https://sites.google.com/site/deansbook/collocation-of-ballad-texts/location	C:/My%20Web%20Sites/BDL/sites.google.com/site/deansbook/collocation-of-ballad-texts/location.html	(from https://sites.google.com/site/deansbook/)
14:50:19	28460/28460	---MC-	200	added ('OK')	text/html	etag:%221305808005703|#public|en|||0%22	https://sites.google.com/site/deansbook/collocation-of-ballad-texts/ballads	C:/My%20Web%20Sites/BDL/sites.google.com/site/deansbook/collocation-of-ballad-texts/ballads.html	(from https://sites.google.com/site/deansbook/)
14:50:20	26766/26766	---MC-	200	added ('OK')	text/html	etag:%221305808005703|#public|en|||0%22	https://sites.google.com/site/deansbook/collocation-of-ballad-texts/sequences	C:/My%20Web%20Sites/BDL/sites.google.com/site/deansbook/collocation-of-ballad-texts/sequences.html	(from https://sites.google.com/site/deansbook/)
14:50:22	26828/26828	---MC-	200	added ('OK')	text/html	etag:%221305808005703|#public|en|||0%22	https://sites.google.com/site/deansbook/collocation-of-ballad-texts/conclusions	C:/My%20Web%20Sites/BDL/sites.google.com/site/deansbook/collocation-of-ballad-texts/conclusions.html	(from https://sites.google.com/site/deansbook/)
14:50:22	0/0	---M--	302	error ('')			https://sites.google.com/site/deansbook/_/rsrc/1297442239311/favicon.ico	C:/My%20Web%20Sites/BDL/sites.google.com/site/deansbook/_/rsrc/1297442239311/favicon.4c.delayed	(from https://sites.google.com/site/deansbook/)
14:50:22	0/0	---M--	302	error ('')			https://sites.google.com/site/deansbook/favicon.ico?attredirects=0	C:/My%20Web%20Sites/BDL/sites.google.com/site/deansbook/favicon.4d6fb5.delayed	(from https://sites.google.com/site/deansbook/)
14:50:23	11380/11380	---MC-	200	added ('OK')	text/html	etag:%221305808005703|#public|en|||0%22	https://sites.google.com/site/deansbook/system/app/pages/reportAbuse?src=/collocation-of-ballad-texts	C:/My%20Web%20Sites/BDL/sites.google.com/site/deansbook/system/app/pages/reportAbuseb71b.html	(from https://sites.google.com/site/deansbook/)
14:50:24	29426/29426	---MC-	200	added ('OK')	text/html	etag:%221305808005703|#public|en|||0%22	https://sites.google.com/site/deansbook/gaelic-ballads-general-background/terminology	C:/My%20Web%20Sites/BDL/sites.google.com/site/deansbook/gaelic-ballads-general-background/terminology.html	(from https://sites.google.com/site/deansbook/)
14:50:26	32561/32561	---MC-	200	added ('OK')	text/html	etag:%221305808005703|#public|en|||0%22	https://sites.google.com/site/deansbook/gaelic-ballads-general-background/warrior-groups	C:/My%20Web%20Sites/BDL/sites.google.com/site/deansbook/gaelic-ballads-general-background/warrior-groups.html	(from https://sites.google.com/site/deansbook/)
14:50:27	34297/34297	---MC-	200	added ('OK')	text/html	etag:%221305808005703|#public|en|||0%22	https://sites.google.com/site/deansbook/gaelic-ballads-general-background/origins-of-the-genre	C:/My%20Web%20Sites/BDL/sites.google.com/site/deansbook/gaelic-ballads-general-background/origins-of-the-genre.html	(from https://sites.google.com/site/deansbook/)
14:50:29	28688/28688	---MC-	200	added ('OK')	text/html	etag:%221305808005703|#public|en|||0%22	https://sites.google.com/site/deansbook/gaelic-ballads-general-background/poets-and-composers	C:/My%20Web%20Sites/BDL/sites.google.com/site/deansbook/gaelic-ballads-general-background/poets-and-composers.html	(from https://sites.google.com/site/deansbook/)
14:50:30	31610/31610	---MC-	200	added ('OK')	text/html	etag:%221305808005703|#public|en|||0%22	https://sites.google.com/site/deansbook/gaelic-ballads-general-background/metres-and-structures	C:/My%20Web%20Sites/BDL/sites.google.com/site/deansbook/gaelic-ballads-general-background/metres-and-structures.html	(from https://sites.google.com/site/deansbook/)
14:50:32	30431/30431	---MC-	200	added ('OK')	text/html	etag:%221305808005703|#public|en|||0%22	https://sites.google.com/site/deansbook/gaelic-ballads-general-background/transmission-of-texts	C:/My%20Web%20Sites/BDL/sites.google.com/site/deansbook/gaelic-ballads-general-background/transmission-of-texts.html	(from https://sites.google.com/site/deansbook/)
14:50:33	28372/28372	---MC-	200	added ('OK')	text/html	etag:%221305808005703|#public|en|||0%22	https://sites.google.com/site/deansbook/gaelic-ballads-general-background/performance	C:/My%20Web%20Sites/BDL/sites.google.com/site/deansbook/gaelic-ballads-general-background/performance.html	(from https://sites.google.com/site/deansbook/)
14:50:34	0/0	---M--	302	error ('')			https://sites.google.com/site/deansbook/_/rsrc/1297442239311/favicon.ico	C:/My%20Web%20Sites/BDL/sites.google.com/site/deansbook/_/rsrc/1297442239311/favicon.56.delayed	(from https://sites.google.com/site/deansbook/)
14:50:34	0/0	---M--	302	error ('')			https://sites.google.com/site/deansbook/favicon.ico?attredirects=0	C:/My%20Web%20Sites/BDL/sites.google.com/site/deansbook/favicon.576fb5.delayed	(from https://sites.google.com/site/deansbook/)
14:50:34	11379/11379	---MC-	200	added ('OK')	text/html	etag:%221305808005703|#public|en|||0%22	https://sites.google.com/site/deansbook/system/app/pages/reportAbuse?src=/gaelic-ballads-general-background	C:/My%20Web%20Sites/BDL/sites.google.com/site/deansbook/system/app/pages/reportAbuse82f9.html	(from https://sites.google.com/site/deansbook/)
14:50:36	30942/30942	---MC-	200	added ('OK')	text/html	etag:%221305808005703|#public|en|||0%22	https://sites.google.com/site/deansbook/the-sample/elegies-and-death-tales	C:/My%20Web%20Sites/BDL/sites.google.com/site/deansbook/the-sample/elegies-and-death-tales.html	(from https://sites.google.com/site/deansbook/)
14:50:37	27427/27427	---MC-	200	added ('OK')	text/html	etag:%221305808005703|#public|en|||0%22	https://sites.google.com/site/deansbook/the-sample/eulogy	C:/My%20Web%20Sites/BDL/sites.google.com/site/deansbook/the-sample/eulogy.html	(from https://sites.google.com/site/deansbook/)
14:50:38	30904/30904	---MC-	200	added ('OK')	text/html	etag:%221305808005703|#public|en|||0%22	https://sites.google.com/site/deansbook/the-sample/adventure-narratives	C:/My%20Web%20Sites/BDL/sites.google.com/site/deansbook/the-sample/adventure-narratives.html	(from https://sites.google.com/site/deansbook/)
14:50:40	29188/29188	---MC-	200	added ('OK')	text/html	etag:%221305808005703|#public|en|||0%22	https://sites.google.com/site/deansbook/the-sample/rivalries-and-debates	C:/My%20Web%20Sites/BDL/sites.google.com/site/deansbook/the-sample/rivalries-and-debates.html	(from https://sites.google.com/site/deansbook/)
14:50:41	28224/28224	---MC-	200	added ('OK')	text/html	etag:%221305808005703|#public|en|||0%22	https://sites.google.com/site/deansbook/the-sample/onomastic-verse	C:/My%20Web%20Sites/BDL/sites.google.com/site/deansbook/the-sample/onomastic-verse.html	(from https://sites.google.com/site/deansbook/)
14:50:43	27093/27093	---MC-	200	added ('OK')	text/html	etag:%221305808005703|#public|en|||0%22	https://sites.google.com/site/deansbook/the-sample/natural-description	C:/My%20Web%20Sites/BDL/sites.google.com/site/deansbook/the-sample/natural-description.html	(from https://sites.google.com/site/deansbook/)
14:50:44	0/0	---M--	302	error ('')			https://sites.google.com/site/deansbook/_/rsrc/1297442239311/favicon.ico	C:/My%20Web%20Sites/BDL/sites.google.com/site/deansbook/_/rsrc/1297442239311/favicon.5f.delayed	(from https://sites.google.com/site/deansbook/)
14:50:44	0/0	---M--	302	error ('')			https://sites.google.com/site/deansbook/favicon.ico?attredirects=0	C:/My%20Web%20Sites/BDL/sites.google.com/site/deansbook/favicon.606fb5.delayed	(from https://sites.google.com/site/deansbook/)
